cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","225","04-JAN-21","3405","S","3 radio ads aired throughout the day","ATLANTA RADIO KOREA, INC.","1485392","N","500255340","202101049394503958","04-JAN-21","2022","","04-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","225","05-JAN-21","3405","S","3 radio ads aired throughout the day","ATLANTA RADIO KOREA, INC.","1485392","N","500255341","202101049394503959","04-JAN-21","2022","","05-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","315","04-JAN-21","3405","S","1/2 Page Print Ad","World Journal Atlanta","1485392","N","500255382","202101049394503969","04-JAN-21","2022","","04-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","75","01-JAN-21","4360","S","Full Page Print Ad","Atlanta Chosun","1484984","N","500255354","202101029394494696","02-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","100","02-JAN-21","4360","S","Full Page Ad","The Korea Daily","1484984","N","500255357","202101029394494705","02-JAN-21","2022","","02-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","150","01-JAN-21","4360","S","Radio Ad 6-10 Time Slot","La Raza 102.3","1484984","N","500255050","202101029394494702","02-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","150","01-JAN-21","4360","S","Radio Ad 6-10 Time Slot","La Raza 102.3","1484984","N","500255324","202101029394494703","02-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","160","01-JAN-21","4360","S","Radio Ad aired 4 times throughout the day","VSAM 1040","1484984","N","500255347","202101029394494709","02-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","225","01-JAN-21","4360","S","3 radio ads aired throughout the day","ATLANTA RADIO KOREA, INC.","1484984","N","500255339","202101029394494699","02-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","360","01-JAN-21","4360","S","1/2 page ad","World Journal Atlanta","1484984","N","500255362","202101029394494709","02-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","75","04-JAN-21","3405","S","Full Page Print Ad","Atlanta Chosun","1485392","N","500255378","202101049394503956","04-JAN-21","2022","","04-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","75","05-JAN-21","3405","S","Full Page Print Ad","Atlanta Chosun","1485392","N","500255379","202101049394503957","04-JAN-21","2022","","05-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","100","04-JAN-21","3405","S","Full Page Ad","The Korea Daily","1485392","N","500255358","202101049394503966","04-JAN-21","2022","","04-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","125","02-JAN-21","3405","S","1/2 Page Ad","Korea Times Daily","1485392","N","500255374","202101049394503960","04-JAN-21","2022","","02-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","125","04-JAN-21","3405","S","1/2 Page Ad","Korea Times Daily","1485392","N","500255375","202101049394503961","04-JAN-21","2022","","04-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","150","04-JAN-21","3405","S","Radio Ad 6-10 Time Slot","La Raza 102.3","1485392","N","500255326","202101049394503962","04-JAN-21","2022","","04-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","150","04-JAN-21","3405","S","Radio Ad 6-10 Time Slot","La Raza 102.3","1485392","N","500255328","202101049394503963","04-JAN-21","2022","","04-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","150","05-JAN-21","3405","S","Radio Ad 6-10 Time Slot","La Raza 102.3","1485392","N","500255330","202101049394503964","04-JAN-21","2022","","05-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","150","05-JAN-21","3405","S","Radio Ad 6-10 Time Slot","La Raza 102.3","1485392","N","500255332","202101049394503965","04-JAN-21","2022","","05-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","160","04-JAN-21","3405","S","Radio Ad aired 4 times throughout the day","VSAM 1040","1485392","N","500255348","202101049394503967","04-JAN-21","2022","","04-JAN-21"
"S8GA00180","Ossoff, Jon","C00430280","Immigrants' List","O","GA","00","S","DEMOCRATIC PARTY","160","05-JAN-21","3405","S","Radio Ad aired 4 times throughout the day","VSAM 1040","1485392","N","500255349","202101049394503968","04-JAN-21","2022","","05-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","75","01-JAN-21","4210","S","Full Page Print Ad","Atlanta Chosun","1484984","N","500255355","202101029394494696","02-JAN-21","2022","","01-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","315","04-JAN-21","3405","S","1/2 Page Print Ad","World Journal Atlanta","1485392","N","500255383","202101049394503969","04-JAN-21","2022","","04-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","150","01-JAN-21","4210","S","Radio Ad 3-7 Time Slot","La Raza 102.3","1484984","N","500255052","202101029394494703","02-JAN-21","2022","","01-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","150","01-JAN-21","4210","S","Radio Ad 3-7 Time Slot","La Raza 102.3","1484984","N","500255325","202101029394494704","02-JAN-21","2022","","01-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","160","01-JAN-21","4210","S","Radio Ad aired 4 times throughout the day","VSAM 1040","1484984","N","500255343","202101029394494708","02-JAN-21","2022","","01-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","225","01-JAN-21","4210","S","3 radio ads aired throughout the day","ATLANTA RADIO KOREA, INC.","1484984","N","500255336","202101029394494699","02-JAN-21","2022","","01-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","360","01-JAN-21","4210","S","1/2 page ad","World Journal Atlanta","1484984","N","500255363","202101029394494710","02-JAN-21","2022","","01-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","100","02-JAN-21","4210","S","Full Page Ad","The Korea Daily","1484984","N","500255360","202101029394494706","02-JAN-21","2022","","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","225","05-JAN-21","3405","S","3 radio ads aired throughout the day","ATLANTA RADIO KOREA, INC.","1485392","N","500255338","202101049394503959","04-JAN-21","2022","","05-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","225","04-JAN-21","3405","S","3 radio ads aired throughout the day","ATLANTA RADIO KOREA, INC.","1485392","N","500255337","202101049394503958","04-JAN-21","2022","","04-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","160","05-JAN-21","3405","S","Radio Ad aired 4 times throughout the day","VSAM 1040","1485392","N","500255345","202101049394503968","04-JAN-21","2022","","05-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","160","04-JAN-21","3405","S","Radio Ad aired 4 times throughout the day","VSAM 1040","1485392","N","500255344","202101049394503967","04-JAN-21","2022","","04-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","150","05-JAN-21","3405","S","Radio Ad 3-7 Time Slot","La Raza 102.3","1485392","N","500255333","202101049394503965","04-JAN-21","2022","","05-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","150","05-JAN-21","3405","S","Radio Ad 3-7 Time Slot","La Raza 102.3","1485392","N","500255331","202101049394503964","04-JAN-21","2022","","05-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","150","04-JAN-21","3405","S","Radio Ad 3-7 Time Slot","La Raza 102.3","1485392","N","500255329","202101049394503963","04-JAN-21","2022","","04-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","150","04-JAN-21","3405","S","Radio Ad 3-7 Time Slot","La Raza 102.3","1485392","N","500255327","202101049394503962","04-JAN-21","2022","","04-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","125","04-JAN-21","3405","S","1/2 Page Ad","Korea Times Daily","1485392","N","500255376","202101049394503961","04-JAN-21","2022","","04-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","125","02-JAN-21","3405","S","1/2 Page Ad","Korea Times Daily","1485392","N","500255377","202101049394503960","04-JAN-21","2022","","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","100","04-JAN-21","3405","S","Full Page Ad","The Korea Daily","1485392","N","500255359","202101049394503966","04-JAN-21","2022","","04-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","75","05-JAN-21","3405","S","Full Page Print Ad","Atlanta Chosun","1485392","N","500255381","202101049394503957","04-JAN-21","2022","","05-JAN-21"
"S0GA00559","Warnock, Raphael","C00430280","Immigrants' List","O","GA","","","DEMOCRATIC PARTY","75","04-JAN-21","3405","S","Full Page Print Ad","Atlanta Chosun","1485392","N","500255380","202101049394503956","04-JAN-21","2022","","04-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00678839","Indivisible Action","O","GA","00","S","REPUBLICAN PARTY","639.56","","13472.7","O","Digital Ads (Estimate)","Facebook","1485278","N","500089317","202101049394496932","04-JAN-21","2022","","03-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00678839","Indivisible Action","O","GA","00","S","REPUBLICAN PARTY","5500","","11039.85","O","Digital Ads (Estimate)","Facebook","1485078","N","500089249","202101039394495312","03-JAN-21","2022","","02-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00678839","Indivisible Action","O","GA","00","S","REPUBLICAN PARTY","1700","","3655.74","O","Digital Ads (Estimate)","Facebook","1484990","N","500089216","202101029394494818","02-JAN-21","2022","","01-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00678839","Indivisible Action","O","GA","00","S","REPUBLICAN PARTY","1700","","241743.65","O","Digital Ads (Estimate)","Facebook","1484934","N","500089209","202101019394494194","01-JAN-21","2022","","31-DEC-20"
"S8AZ00221","MCSALLY, MARTHA","C00678839","Indivisible Action","S","AZ","00","S","REPUBLICAN PARTY","613.61","","30425.25","O","Digital Ads","Middle Seat Consulting LLC","1490374","A1","SE.296424","202101259405395725","25-JAN-21","2022","1432302","12-AUG-20"
"S8AZ00221","MCSALLY, MARTHA","C00678839","Indivisible Action","S","AZ","00","S","REPUBLICAN PARTY","1236.91","","30425.25","O","Digital Ads","Middle Seat Consulting LLC","1490374","A1","SE.296423","202101259405395724","25-JAN-21","2022","1432302","12-AUG-20"
"S8AZ00221","MCSALLY, MARTHA","C00678839","Indivisible Action","S","AZ","00","S","REPUBLICAN PARTY","10.18","","30435.43","O","Radio Ads","Stone Canyon Media","1490374","A1","SE.296444","202101259405395728","25-JAN-21","2022","1432302","12-AUG-20"
"S8AZ00221","MCSALLY, MARTHA","C00678839","Indivisible Action","S","AZ","00","S","REPUBLICAN PARTY","50","","30485.43","O","Radio Ads","Double R Communications","1490374","A1","SE.296508","202101259405395719","25-JAN-21","2022","1432302","12-AUG-20"
"S8GA00180","OSSOFF, T.","C00678839","Indivisible Action","O","GA","00","S","DEMOCRATIC PARTY","1884.11","","11039.86","S","Digital Ads","Middle Seat Consulting LLC","1485078","N","500089246","202101039394495313","03-JAN-21","2022","","02-JAN-21"
"S8GA00180","OSSOFF, T.","C00678839","Indivisible Action","O","GA","00","S","DEMOCRATIC PARTY","30","","264236.2","S","Text Messages (Estimate)","KnockCo LLC","1484934","N","500089212","202101019394494195","01-JAN-21","2022","","31-DEC-20"
"S8GA00180","OSSOFF, T.","C00678839","Indivisible Action","O","GA","00","S","DEMOCRATIC PARTY","1955.75","","3655.75","S","Digital Ads","Middle Seat Consulting LLC","1484990","N","500089219","202101029394494819","02-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00678839","Indivisible Action","O","GA","00","S","DEMOCRATIC PARTY","1793.28","","13472.71","S","Digital Ads","Middle Seat Consulting LLC","1485278","N","500089314","202101049394496933","04-JAN-21","2022","","03-JAN-21"
"S8GA00180","OSSOFF, T.","C00678839","Indivisible Action","O","GA","00","S","DEMOCRATIC PARTY","2019.26","","264236.2","S","Digital Ads","Middle Seat Consulting LLC","1484934","N","500089210","202101019394494196","01-JAN-21","2022","","31-DEC-20"
"S4GA11285","PERDUE, DAVID","C00678839","Indivisible Action","O","GA","00","S","REPUBLICAN PARTY","1700","","264236.2","O","Digital Ads (Estimate)","Facebook","1484934","N","500089208","202101019394494194","01-JAN-21","2022","","31-DEC-20"
"S4GA11285","PERDUE, DAVID","C00678839","Indivisible Action","O","GA","00","S","REPUBLICAN PARTY","639.57","","13472.71","O","Digital Ads (Estimate)","Facebook","1485278","N","500089318","202101049394496932","04-JAN-21","2022","","03-JAN-21"
"S4GA11285","PERDUE, DAVID","C00678839","Indivisible Action","O","GA","00","S","REPUBLICAN PARTY","1700","","3655.75","O","Digital Ads (Estimate)","Facebook","1484990","N","500089217","202101029394494818","02-JAN-21","2022","","01-JAN-21"
"S4GA11285","PERDUE, DAVID","C00678839","Indivisible Action","O","GA","00","S","REPUBLICAN PARTY","5500","","11039.86","O","Digital Ads (Estimate)","Facebook","1485078","N","500089248","202101039394495312","03-JAN-21","2022","","02-JAN-21"
"P80001571","TRUMP, DONALD J.","C00678839","Indivisible Action","G","","00","P","REPUBLICAN PARTY","3022.09","","57010.66","O","Digital Ads","Middle Seat Consulting LLC","1490374","A1","SE.296425","202101259405395725","25-JAN-21","2022","1432302","12-AUG-20"
"P80001571","TRUMP, DONALD J.","C00678839","Indivisible Action","G","","00","P","REPUBLICAN PARTY","9111.84","","57010.66","O","Digital Ads","Facebook","1490374","A1","SE.296426","202101259405395720","25-JAN-21","2022","1432302","12-AUG-20"
"S0GA00559","Warnock, Raphael","C00678839","Indivisible Action","O","GA","00","S","DEMOCRATIC PARTY","1955.74","","3655.74","S","Digital Ads","Middle Seat Consulting LLC","1484990","N","500089218","202101029394494819","02-JAN-21","2022","","01-JAN-21"
"S0GA00559","Warnock, Raphael","C00678839","Indivisible Action","O","GA","00","S","DEMOCRATIC PARTY","1884.11","","11039.85","S","Digital Ads","Middle Seat Consulting LLC","1485078","N","500089247","202101039394495313","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00678839","Indivisible Action","O","GA","00","S","DEMOCRATIC PARTY","30","","241743.65","S","Text Messages (Estimate)","KnockCo LLC","1484934","N","500089213","202101019394494195","01-JAN-21","2022","","31-DEC-20"
"S0GA00559","Warnock, Raphael","C00678839","Indivisible Action","O","GA","00","S","DEMOCRATIC PARTY","1793.29","","13472.7","S","Digital Ads","Middle Seat Consulting LLC","1485278","N","500089313","202101049394496933","04-JAN-21","2022","","03-JAN-21"
"S0GA00559","Warnock, Raphael","C00678839","Indivisible Action","O","GA","00","S","DEMOCRATIC PARTY","2019.27","","241743.65","S","Digital Ads","Middle Seat Consulting LLC","1484934","N","500089211","202101019394494196","01-JAN-21","2022","","31-DEC-20"
"P80000722","Biden, Joseph","C00684969","JDCA PAC","G","","00","P","DEMOCRATIC PARTY","691.52","","387378.54","S","Texting Services - Estimate","GetThru","1485947","A1","500077138","202101079394561904","07-JAN-21","2022","1465780","23-OCT-20"
"P80000722","Biden, Joseph","C00684969","JDCA PAC","G","","00","P","DEMOCRATIC PARTY","183.35","","387378.54","S","Print Ad Buy - Estimate","Cleveland Jewish News","1485947","A1","500081277","202101079394561904","07-JAN-21","2022","1465780","23-OCT-20"
"P80000722","Biden, Joseph","C00684969","JDCA PAC","G","","00","P","DEMOCRATIC PARTY","384.68","","131016.21","S","Texting Services - Estimate","GetThru","1485872","A1","500073745","202101069394561098","06-JAN-21","2022","1454259","15-OCT-20"
"P80000722","Biden, Joseph","C00684969","JDCA PAC","G","","00","P","DEMOCRATIC PARTY","212.5","","131016.21","S","Print Buy - Estimate","Detroit Jewish News","1485872","A1","500081242","202101069394561097","06-JAN-21","2022","1454259","16-OCT-20"
"S0CO00575","Hickenlooper, John","C00684969","JDCA PAC","G","CO","00","S","DEMOCRATIC PARTY",".76","","3771.62","S","Texting Services - Estimate","GetThru","1485872","A1","500073749","202101069394561099","06-JAN-21","2022","1454259","15-OCT-20"
"S0AZ00350","Kelly, Mark","C00684969","JDCA PAC","G","AZ","00","S","DEMOCRATIC PARTY","84.72","","3926.24","S","Texting Services - Estimate","GetThru","1485947","A1","500077139","202101079394561905","07-JAN-21","2022","1465780","23-OCT-20"
"S8GA00180","Ossoff, Jon","C00684969","JDCA PAC","O","GA","00","S","DEMOCRATIC PARTY","400","","69072.17","S","Print Ad Buy - Estimate","Atlanta Jewish Times","1484944","N","500080895","202101029394494254","02-JAN-21","2022","","31-DEC-20"
